Country Name,Country Code,Series Name,Series Code,2023 [YR2023]
Nepal,NPL,"Population ages 15-64, male",SP.POP.1564.MA.IN,9015452
Nepal,NPL,"Population ages 15-64, female",SP.POP.1564.FE.IN,10264009
Nepal,NPL,"Population ages 80 and above, female",SP.POP.80UP.FE,142482
Nepal,NPL,"Population ages 80 and above, male",SP.POP.80UP.MA,101618
Nepal,NPL,"Population, male",SP.POP.TOTL.MA.IN,14279233
Nepal,NPL,"Population, female",SP.POP.TOTL.FE.IN,15415381
Netherlands,NLD,"Population ages 0-14, male",SP.POP.0014.MA.IN,1389078
Netherlands,NLD,"Population ages 0-14, female",SP.POP.0014.FE.IN,1323108
Netherlands,NLD,"Population ages 15-64, male",SP.POP.1564.MA.IN,5815302
Netherlands,NLD,"Population ages 15-64, female",SP.POP.1564.FE.IN,5746182
Netherlands,NLD,"Population ages 80 and above, female",SP.POP.80UP.FE,524238
Netherlands,NLD,"Population ages 80 and above, male",SP.POP.80UP.MA,352466
Netherlands,NLD,"Population, male",SP.POP.TOTL.MA.IN,8879266
Netherlands,NLD,"Population, female",SP.POP.TOTL.FE.IN,8997851
New Caledonia,NCL,"Population ages 0-14, male",SP.POP.0014.MA.IN,31725
New Caledonia,NCL,"Population ages 0-14, female",SP.POP.0014.FE.IN,30674
New Caledonia,NCL,"Population ages 15-64, male",SP.POP.1564.MA.IN,96279
New Caledonia,NCL,"Population ages 15-64, female",SP.POP.1564.FE.IN,99046
New Caledonia,NCL,"Population ages 80 and above, female",SP.POP.80UP.FE,3976
New Caledonia,NCL,"Population ages 80 and above, male",SP.POP.80UP.MA,2603
New Caledonia,NCL,"Population, male",SP.POP.TOTL.MA.IN,142962
New Caledonia,NCL,"Population, female",SP.POP.TOTL.FE.IN,146908
New Zealand,NZL,"Population ages 0-14, male",SP.POP.0014.MA.IN,492647
New Zealand,NZL,"Population ages 0-14, female",SP.POP.0014.FE.IN,467083
New Zealand,NZL,"Population ages 15-64, male",SP.POP.1564.MA.IN,1690365
New Zealand,NZL,"Population ages 15-64, female",SP.POP.1564.FE.IN,1695597
New Zealand,NZL,"Population ages 80 and above, female",SP.POP.80UP.FE,119029
New Zealand,NZL,"Population ages 80 and above, male",SP.POP.80UP.MA,90432
New Zealand,NZL,"Population, male",SP.POP.TOTL.MA.IN,2594480
New Zealand,NZL,"Population, female",SP.POP.TOTL.FE.IN,2628620
Nicaragua,NIC,"Population ages 0-14, male",SP.POP.0014.MA.IN,1011256
Nicaragua,NIC,"Population ages 0-14, female",SP.POP.0014.FE.IN,981503
Nicaragua,NIC,"Population ages 15-64, male",SP.POP.1564.MA.IN,2192222
Nicaragua,NIC,"Population ages 15-64, female",SP.POP.1564.FE.IN,2271570
Nicaragua,NIC,"Population ages 80 and above, female",SP.POP.80UP.FE,37908
Nicaragua,NIC,"Population ages 80 and above, male",SP.POP.80UP.MA,20926
Nicaragua,NIC,"Population, male",SP.POP.TOTL.MA.IN,3355587
Nicaragua,NIC,"Population, female",SP.POP.TOTL.FE.IN,3468026
Niger,NER,"Population ages 0-14, male",SP.POP.0014.MA.IN,6244598
Niger,NER,"Population ages 0-14, female",SP.POP.0014.FE.IN,6041572
Niger,NER,"Population ages 15-64, male",SP.POP.1564.MA.IN,6725249
Niger,NER,"Population ages 15-64, female",SP.POP.1564.FE.IN,6475868
Niger,NER,"Population ages 80 and above, female",SP.POP.80UP.FE,37213
Niger,NER,"Population ages 80 and above, male",SP.POP.80UP.MA,24360
Niger,NER,"Population, male",SP.POP.TOTL.MA.IN,13282161
Niger,NER,"Population, female",SP.POP.TOTL.FE.IN,12877706
Nigeria,NGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,47954288
Nigeria,NGA,"Population ages 0-14, female",SP.POP.0014.FE.IN,46599425
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,63979528
Nigeria,NGA,"Population ages 15-64, female",SP.POP.1564.FE.IN,62449038
Nigeria,NGA,"Population ages 80 and above, female",SP.POP.80UP.FE,408847
Nigeria,NGA,"Population ages 80 and above, male",SP.POP.80UP.MA,349849
Nigeria,NGA,"Population, male",SP.POP.TOTL.MA.IN,115206932
Nigeria,NGA,"Population, female",SP.POP.TOTL.FE.IN,112676013
North America,NAC,"Population ages 0-14, male",SP.POP.0014.MA.IN,33375205
North America,NAC,"Population ages 0-14, female",SP.POP.0014.FE.IN,31697615
North America,NAC,"Population ages 15-64, male",SP.POP.1564.MA.IN,124559576
North America,NAC,"Population ages 15-64, female",SP.POP.1564.FE.IN,119287495
North America,NAC,"Population ages 80 and above, female",SP.POP.80UP.FE,8953864
North America,NAC,"Population ages 80 and above, male",SP.POP.80UP.MA,6070051
North America,NAC,"Population, male",SP.POP.TOTL.MA.IN,188230160
North America,NAC,"Population, female",SP.POP.TOTL.FE.IN,186847194
North Macedonia,MKD,"Population ages 0-14, male",SP.POP.0014.MA.IN,159585
North Macedonia,MKD,"Population ages 0-14, female",SP.POP.0014.FE.IN,152384
North Macedonia,MKD,"Population ages 15-64, male",SP.POP.1564.MA.IN,592535
North Macedonia,MKD,"Population ages 15-64, female",SP.POP.1564.FE.IN,603413
North Macedonia,MKD,"Population ages 80 and above, female",SP.POP.80UP.FE,38238
North Macedonia,MKD,"Population ages 80 and above, male",SP.POP.80UP.MA,19805
North Macedonia,MKD,"Population, male",SP.POP.TOTL.MA.IN,888945
North Macedonia,MKD,"Population, female",SP.POP.TOTL.FE.IN,938871
Northern Mariana Islands,MNP,"Population ages 0-14, male",SP.POP.0014.MA.IN,5376
Northern Mariana Islands,MNP,"Population ages 0-14, female",SP.POP.0014.FE.IN,4820
Northern Mariana Islands,MNP,"Population ages 15-64, male",SP.POP.1564.MA.IN,16412
Northern Mariana Islands,MNP,"Population ages 15-64, female",SP.POP.1564.FE.IN,14593
Northern Mariana Islands,MNP,"Population ages 80 and above, female",SP.POP.80UP.FE,203
Northern Mariana Islands,MNP,"Population ages 80 and above, male",SP.POP.80UP.MA,140
Northern Mariana Islands,MNP,"Population, male",SP.POP.TOTL.MA.IN,23798
Northern Mariana Islands,MNP,"Population, female",SP.POP.TOTL.FE.IN,21345
Norway,NOR,"Population ages 0-14, male",SP.POP.0014.MA.IN,467874
Norway,NOR,"Population ages 0-14, female",SP.POP.0014.FE.IN,443233
Norway,NOR,"Population ages 15-64, male",SP.POP.1564.MA.IN,1832164
Norway,NOR,"Population ages 15-64, female",SP.POP.1564.FE.IN,1753330
Norway,NOR,"Population ages 80 and above, female",SP.POP.80UP.FE,148031
Norway,NOR,"Population ages 80 and above, male",SP.POP.80UP.MA,102510
Norway,NOR,"Population, male",SP.POP.TOTL.MA.IN,2781137
Norway,NOR,"Population, female",SP.POP.TOTL.FE.IN,2738457
Not classified,INX,"Population ages 0-14, male",SP.POP.0014.MA.IN,..
Not classified,INX,"Population ages 0-14, female",SP.POP.0014.FE.IN,..
Not classified,INX,"Population ages 15-64, male",SP.POP.1564.MA.IN,..
Not classified,INX,"Population ages 15-64, female",SP.POP.1564.FE.IN,..
Not classified,INX,"Population ages 80 and above, female",SP.POP.80UP.FE,..
Not classified,INX,"Population ages 80 and above, male",SP.POP.80UP.MA,..
Not classified,INX,"Population, male",SP.POP.TOTL.MA.IN,..
Not classified,INX,"Population, female",SP.POP.TOTL.FE.IN,..
OECD members,OED,"Population ages 0-14, male",SP.POP.0014.MA.IN,120251379
OECD members,OED,"Population ages 0-14, female",SP.POP.0014.FE.IN,114615420
OECD members,OED,"Population ages 15-64, male",SP.POP.1564.MA.IN,451800656
OECD members,OED,"Population ages 15-64, female",SP.POP.1564.FE.IN,446187480
OECD members,OED,"Population ages 80 and above, female",SP.POP.80UP.FE,41513562
OECD members,OED,"Population ages 80 and above, male",SP.POP.80UP.MA,25941404
OECD members,OED,"Population, male",SP.POP.TOTL.MA.IN,684497418
OECD members,OED,"Population, female",SP.POP.TOTL.FE.IN,701225985
Oman,OMN,"Population ages 0-14, male",SP.POP.0014.MA.IN,649112
Oman,OMN,"Population ages 0-14, female",SP.POP.0014.FE.IN,624706
Oman,OMN,"Population ages 15-64, male",SP.POP.1564.MA.IN,2420570
Oman,OMN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1220548
Oman,OMN,"Population ages 80 and above, female",SP.POP.80UP.FE,13190
Oman,OMN,"Population ages 80 and above, male",SP.POP.80UP.MA,10237
Oman,OMN,"Population, male",SP.POP.TOTL.MA.IN,3134491
Oman,OMN,"Population, female",SP.POP.TOTL.FE.IN,1914778
Other small states,OSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,1709517
Other small states,OSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,1644563
Other small states,OSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,5178327
Other small states,OSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,4521330
Other small states,OSS,"Population ages 80 and above, female",SP.POP.80UP.FE,183420
Other small states,OSS,"Population ages 80 and above, male",SP.POP.80UP.MA,101716
Other small states,OSS,"Population, male",SP.POP.TOTL.MA.IN,7478014
Other small states,OSS,"Population, female",SP.POP.TOTL.FE.IN,6933907
Pacific island small states,PSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,463741
Pacific island small states,PSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,440110
Pacific island small states,PSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,823533
Pacific island small states,PSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,824951
Pacific island small states,PSS,"Population ages 80 and above, female",SP.POP.80UP.FE,10956
Pacific island small states,PSS,"Population ages 80 and above, male",SP.POP.80UP.MA,7249
Pacific island small states,PSS,"Population, male",SP.POP.TOTL.MA.IN,1348918
Pacific island small states,PSS,"Population, female",SP.POP.TOTL.FE.IN,1340306
Pakistan,PAK,"Population ages 0-14, male",SP.POP.0014.MA.IN,46883105
Pakistan,PAK,"Population ages 0-14, female",SP.POP.0014.FE.IN,44787762
Pakistan,PAK,"Population ages 15-64, male",SP.POP.1564.MA.IN,74019809
Pakistan,PAK,"Population ages 15-64, female",SP.POP.1564.FE.IN,71427859
Pakistan,PAK,"Population ages 80 and above, female",SP.POP.80UP.FE,740603
Pakistan,PAK,"Population ages 80 and above, male",SP.POP.80UP.MA,583624
Pakistan,PAK,"Population, male",SP.POP.TOTL.MA.IN,125731249
Pakistan,PAK,"Population, female",SP.POP.TOTL.FE.IN,121773246
Palau,PLW,"Population ages 0-14, male",SP.POP.0014.MA.IN,1715
Palau,PLW,"Population ages 0-14, female",SP.POP.0014.FE.IN,1572
Palau,PLW,"Population ages 15-64, male",SP.POP.1564.MA.IN,6950
Palau,PLW,"Population ages 15-64, female",SP.POP.1564.FE.IN,5567
Palau,PLW,"Population ages 80 and above, female",SP.POP.80UP.FE,159
Palau,PLW,"Population ages 80 and above, male",SP.POP.80UP.MA,82
Palau,PLW,"Population, male",SP.POP.TOTL.MA.IN,9555
Palau,PLW,"Population, female",SP.POP.TOTL.FE.IN,8172
Panama,PAN,"Population ages 0-14, male",SP.POP.0014.MA.IN,577767
Panama,PAN,"Population ages 0-14, female",SP.POP.0014.FE.IN,549237
Panama,PAN,"Population ages 15-64, male",SP.POP.1564.MA.IN,1469783
Panama,PAN,"Population ages 15-64, female",SP.POP.1564.FE.IN,1458155
Panama,PAN,"Population ages 80 and above, female",SP.POP.80UP.FE,52754
Panama,PAN,"Population ages 80 and above, male",SP.POP.80UP.MA,33661
Panama,PAN,"Population, male",SP.POP.TOTL.MA.IN,2229872
Panama,PAN,"Population, female",SP.POP.TOTL.FE.IN,2228887
Papua New Guinea,PNG,"Population ages 0-14, male",SP.POP.0014.MA.IN,1823610
Papua New Guinea,PNG,"Population ages 0-14, female",SP.POP.0014.FE.IN,1688526
Papua New Guinea,PNG,"Population ages 15-64, male",SP.POP.1564.MA.IN,3344727
Papua New Guinea,PNG,"Population ages 15-64, female",SP.POP.1564.FE.IN,3184895
Papua New Guinea,PNG,"Population ages 80 and above, female",SP.POP.80UP.FE,18346
Papua New Guinea,PNG,"Population ages 80 and above, male",SP.POP.80UP.MA,16507
Papua New Guinea,PNG,"Population, male",SP.POP.TOTL.MA.IN,5347981
Papua New Guinea,PNG,"Population, female",SP.POP.TOTL.FE.IN,5041654
Paraguay,PRY,"Population ages 0-14, male",SP.POP.0014.MA.IN,1007084
Paraguay,PRY,"Population ages 0-14, female",SP.POP.0014.FE.IN,962731
Paraguay,PRY,"Population ages 15-64, male",SP.POP.1564.MA.IN,2231584
Paraguay,PRY,"Population ages 15-64, female",SP.POP.1564.FE.IN,2206825
Paraguay,PRY,"Population ages 80 and above, female",SP.POP.80UP.FE,45322
Paraguay,PRY,"Population ages 80 and above, male",SP.POP.80UP.MA,28083
Paraguay,PRY,"Population, male",SP.POP.TOTL.MA.IN,3432398
Paraguay,PRY,"Population, female",SP.POP.TOTL.FE.IN,3411748
Peru,PER,"Population ages 0-14, male",SP.POP.0014.MA.IN,4195766
Peru,PER,"Population ages 0-14, female",SP.POP.0014.FE.IN,4048404
Peru,PER,"Population ages 15-64, male",SP.POP.1564.MA.IN,11231218
Peru,PER,"Population ages 15-64, female",SP.POP.1564.FE.IN,11326639
Peru,PER,"Population ages 80 and above, female",SP.POP.80UP.FE,379940
Peru,PER,"Population ages 80 and above, male",SP.POP.80UP.MA,282030
Peru,PER,"Population, male",SP.POP.TOTL.MA.IN,16835443
Peru,PER,"Population, female",SP.POP.TOTL.FE.IN,17010174
Philippines,PHL,"Population ages 0-14, male",SP.POP.0014.MA.IN,16752191
Philippines,PHL,"Population ages 0-14, female",SP.POP.0014.FE.IN,16115364
Philippines,PHL,"Population ages 15-64, male",SP.POP.1564.MA.IN,38056687
Philippines,PHL,"Population ages 15-64, female",SP.POP.1564.FE.IN,37921186
Philippines,PHL,"Population ages 80 and above, female",SP.POP.80UP.FE,449186
Philippines,PHL,"Population ages 80 and above, male",SP.POP.80UP.MA,180320
Philippines,PHL,"Population, male",SP.POP.TOTL.MA.IN,57310817
Philippines,PHL,"Population, female",SP.POP.TOTL.FE.IN,57580382
Poland,POL,"Population ages 0-14, male",SP.POP.0014.MA.IN,2843515
Poland,POL,"Population ages 0-14, female",SP.POP.0014.FE.IN,2695089
Poland,POL,"Population ages 15-64, male",SP.POP.1564.MA.IN,12047064
Poland,POL,"Population ages 15-64, female",SP.POP.1564.FE.IN,11925305
Poland,POL,"Population ages 80 and above, female",SP.POP.80UP.FE,1074635
Poland,POL,"Population ages 80 and above, male",SP.POP.80UP.MA,480738
Poland,POL,"Population, male",SP.POP.TOTL.MA.IN,17778895
Poland,POL,"Population, female",SP.POP.TOTL.FE.IN,18908458
Portugal,PRT,"Population ages 0-14, male",SP.POP.0014.MA.IN,697975
Portugal,PRT,"Population ages 0-14, female",SP.POP.0014.FE.IN,665937
Portugal,PRT,"Population ages 15-64, male",SP.POP.1564.MA.IN,3249752
Portugal,PRT,"Population ages 15-64, female",SP.POP.1564.FE.IN,3413952
Portugal,PRT,"Population ages 80 and above, female",SP.POP.80UP.FE,461481
Portugal,PRT,"Population ages 80 and above, male",SP.POP.80UP.MA,271104
Portugal,PRT,"Population, male",SP.POP.TOTL.MA.IN,5039019
Portugal,PRT,"Population, female",SP.POP.TOTL.FE.IN,5539155
Post-demographic dividend,PST,"Population ages 0-14, male",SP.POP.0014.MA.IN,87400795
Post-demographic dividend,PST,"Population ages 0-14, female",SP.POP.0014.FE.IN,82907914
Post-demographic dividend,PST,"Population ages 15-64, male",SP.POP.1564.MA.IN,362793811
Post-demographic dividend,PST,"Population ages 15-64, female",SP.POP.1564.FE.IN,355302327
Post-demographic dividend,PST,"Population ages 80 and above, female",SP.POP.80UP.FE,39527063
Post-demographic dividend,PST,"Population ages 80 and above, male",SP.POP.80UP.MA,24316767
Post-demographic dividend,PST,"Population, male",SP.POP.TOTL.MA.IN,552211410
Post-demographic dividend,PST,"Population, female",SP.POP.TOTL.FE.IN,567024751
Pre-demographic dividend,PRE,"Population ages 0-14, male",SP.POP.0014.MA.IN,230681350
Pre-demographic dividend,PRE,"Population ages 0-14, female",SP.POP.0014.FE.IN,225544610
Pre-demographic dividend,PRE,"Population ages 15-64, male",SP.POP.1564.MA.IN,294171880
Pre-demographic dividend,PRE,"Population ages 15-64, female",SP.POP.1564.FE.IN,296692973
Pre-demographic dividend,PRE,"Population ages 80 and above, female",SP.POP.80UP.FE,2247210
Pre-demographic dividend,PRE,"Population ages 80 and above, male",SP.POP.80UP.MA,1533361
Pre-demographic dividend,PRE,"Population, male",SP.POP.TOTL.MA.IN,538762644
Pre-demographic dividend,PRE,"Population, female",SP.POP.TOTL.FE.IN,539461400
Puerto Rico,PRI,"Population ages 0-14, male",SP.POP.0014.MA.IN,197755
Puerto Rico,PRI,"Population ages 0-14, female",SP.POP.0014.FE.IN,187085
Puerto Rico,PRI,"Population ages 15-64, male",SP.POP.1564.MA.IN,978890
Puerto Rico,PRI,"Population ages 15-64, female",SP.POP.1564.FE.IN,1064783
Puerto Rico,PRI,"Population ages 80 and above, female",SP.POP.80UP.FE,127275
Puerto Rico,PRI,"Population ages 80 and above, male",SP.POP.80UP.MA,83644
Puerto Rico,PRI,"Population, male",SP.POP.TOTL.MA.IN,1510456
Puerto Rico,PRI,"Population, female",SP.POP.TOTL.FE.IN,1695235
Qatar,QAT,"Population ages 0-14, male",SP.POP.0014.MA.IN,206924
Qatar,QAT,"Population ages 0-14, female",SP.POP.0014.FE.IN,195746
Qatar,QAT,"Population ages 15-64, male",SP.POP.1564.MA.IN,1667676
Qatar,QAT,"Population ages 15-64, female",SP.POP.1564.FE.IN,543930
Qatar,QAT,"Population ages 80 and above, female",SP.POP.80UP.FE,1881
Qatar,QAT,"Population ages 80 and above, male",SP.POP.80UP.MA,2045
Qatar,QAT,"Population, male",SP.POP.TOTL.MA.IN,1899495
Qatar,QAT,"Population, female",SP.POP.TOTL.FE.IN,756537
Romania,ROU,"Population ages 0-14, male",SP.POP.0014.MA.IN,1547749
Romania,ROU,"Population ages 0-14, female",SP.POP.0014.FE.IN,1478223
Romania,ROU,"Population ages 15-64, male",SP.POP.1564.MA.IN,6188193
Romania,ROU,"Population ages 15-64, female",SP.POP.1564.FE.IN,6080468
Romania,ROU,"Population ages 80 and above, female",SP.POP.80UP.FE,559990
Romania,ROU,"Population ages 80 and above, male",SP.POP.80UP.MA,282991
Romania,ROU,"Population, male",SP.POP.TOTL.MA.IN,9231680
Romania,ROU,"Population, female",SP.POP.TOTL.FE.IN,9827799
Russian Federation,RUS,"Population ages 0-14, male",SP.POP.0014.MA.IN,12934132
Russian Federation,RUS,"Population ages 0-14, female",SP.POP.0014.FE.IN,12256988
Russian Federation,RUS,"Population ages 15-64, male",SP.POP.1564.MA.IN,45785205
Russian Federation,RUS,"Population ages 15-64, female",SP.POP.1564.FE.IN,48967990
Russian Federation,RUS,"Population ages 80 and above, female",SP.POP.80UP.FE,3967093
Russian Federation,RUS,"Population ages 80 and above, male",SP.POP.80UP.MA,1296904
Russian Federation,RUS,"Population, male",SP.POP.TOTL.MA.IN,66785451
Russian Federation,RUS,"Population, female",SP.POP.TOTL.FE.IN,77040679
Rwanda,RWA,"Population ages 0-14, male",SP.POP.0014.MA.IN,2645488
Rwanda,RWA,"Population ages 0-14, female",SP.POP.0014.FE.IN,2619724
Rwanda,RWA,"Population ages 15-64, male",SP.POP.1564.MA.IN,3941405
Rwanda,RWA,"Population ages 15-64, female",SP.POP.1564.FE.IN,4214534
Rwanda,RWA,"Population ages 80 and above, female",SP.POP.80UP.FE,41648
Rwanda,RWA,"Population ages 80 and above, male",SP.POP.80UP.MA,21848
Rwanda,RWA,"Population, male",SP.POP.TOTL.MA.IN,6802408
Rwanda,RWA,"Population, female",SP.POP.TOTL.FE.IN,7152063
Samoa,WSM,"Population ages 0-14, male",SP.POP.0014.MA.IN,43202
Samoa,WSM,"Population ages 0-14, female",SP.POP.0014.FE.IN,40707
Samoa,WSM,"Population ages 15-64, male",SP.POP.1564.MA.IN,60201
Samoa,WSM,"Population ages 15-64, female",SP.POP.1564.FE.IN,60191
Samoa,WSM,"Population ages 80 and above, female",SP.POP.80UP.FE,1202
Samoa,WSM,"Population ages 80 and above, male",SP.POP.80UP.MA,674
Samoa,WSM,"Population, male",SP.POP.TOTL.MA.IN,109072
Samoa,WSM,"Population, female",SP.POP.TOTL.FE.IN,107591
San Marino,SMR,"Population ages 0-14, male",SP.POP.0014.MA.IN,2181
San Marino,SMR,"Population ages 0-14, female",SP.POP.0014.FE.IN,2117
San Marino,SMR,"Population ages 15-64, male",SP.POP.1564.MA.IN,11079
San Marino,SMR,"Population ages 15-64, female",SP.POP.1564.FE.IN,11140
San Marino,SMR,"Population ages 80 and above, female",SP.POP.80UP.FE,1290
San Marino,SMR,"Population ages 80 and above, male",SP.POP.80UP.MA,898
San Marino,SMR,"Population, male",SP.POP.TOTL.MA.IN,16647
San Marino,SMR,"Population, female",SP.POP.TOTL.FE.IN,17213
Sao Tome and Principe,STP,"Population ages 0-14, male",SP.POP.0014.MA.IN,44437
Sao Tome and Principe,STP,"Population ages 0-14, female",SP.POP.0014.FE.IN,43941
Sao Tome and Principe,STP,"Population ages 15-64, male",SP.POP.1564.MA.IN,66407
Sao Tome and Principe,STP,"Population ages 15-64, female",SP.POP.1564.FE.IN,67157
Sao Tome and Principe,STP,"Population ages 80 and above, female",SP.POP.80UP.FE,1100
Sao Tome and Principe,STP,"Population ages 80 and above, male",SP.POP.80UP.MA,619
Sao Tome and Principe,STP,"Population, male",SP.POP.TOTL.MA.IN,114817
Sao Tome and Principe,STP,"Population, female",SP.POP.TOTL.FE.IN,116054
Saudi Arabia,SAU,"Population ages 0-14, male",SP.POP.0014.MA.IN,4089314
Saudi Arabia,SAU,"Population ages 0-14, female",SP.POP.0014.FE.IN,3926530
Saudi Arabia,SAU,"Population ages 15-64, male",SP.POP.1564.MA.IN,15570462
Saudi Arabia,SAU,"Population ages 15-64, female",SP.POP.1564.FE.IN,8740098
Saudi Arabia,SAU,"Population ages 80 and above, female",SP.POP.80UP.FE,73028
Saudi Arabia,SAU,"Population ages 80 and above, male",SP.POP.80UP.MA,66050
Saudi Arabia,SAU,"Population, male",SP.POP.TOTL.MA.IN,20176188
Saudi Arabia,SAU,"Population, female",SP.POP.TOTL.FE.IN,13088104
Senegal,SEN,"Population ages 0-14, male",SP.POP.0014.MA.IN,3628342
Senegal,SEN,"Population ages 0-14, female",SP.POP.0014.FE.IN,3354952
Senegal,SEN,"Population ages 15-64, male",SP.POP.1564.MA.IN,5250982
Senegal,SEN,"Population ages 15-64, female",SP.POP.1564.FE.IN,5194243
Senegal,SEN,"Population ages 80 and above, female",SP.POP.80UP.FE,40137
Senegal,SEN,"Population ages 80 and above, male",SP.POP.80UP.MA,43266
Senegal,SEN,"Population, male",SP.POP.TOTL.MA.IN,9197809
Senegal,SEN,"Population, female",SP.POP.TOTL.FE.IN,8879764
Serbia,SRB,"Population ages 0-14, male",SP.POP.0014.MA.IN,479150
Serbia,SRB,"Population ages 0-14, female",SP.POP.0014.FE.IN,471296
Serbia,SRB,"Population ages 15-64, male",SP.POP.1564.MA.IN,2049810
Serbia,SRB,"Population ages 15-64, female",SP.POP.1564.FE.IN,2143417
Serbia,SRB,"Population ages 80 and above, female",SP.POP.80UP.FE,197714
Serbia,SRB,"Population ages 80 and above, male",SP.POP.80UP.MA,106279
Serbia,SRB,"Population, male",SP.POP.TOTL.MA.IN,3145423
Serbia,SRB,"Population, female",SP.POP.TOTL.FE.IN,3477760
Seychelles,SYC,"Population ages 0-14, male",SP.POP.0014.MA.IN,12318
Seychelles,SYC,"Population ages 0-14, female",SP.POP.0014.FE.IN,11804
Seychelles,SYC,"Population ages 15-64, male",SP.POP.1564.MA.IN,49170
Seychelles,SYC,"Population ages 15-64, female",SP.POP.1564.FE.IN,36503
Seychelles,SYC,"Population ages 80 and above, female",SP.POP.80UP.FE,1279
Seychelles,SYC,"Population ages 80 and above, male",SP.POP.80UP.MA,613
Seychelles,SYC,"Population, male",SP.POP.TOTL.MA.IN,66093
Seychelles,SYC,"Population, female",SP.POP.TOTL.FE.IN,53680
Sierra Leone,SLE,"Population ages 0-14, male",SP.POP.0014.MA.IN,1641926
Sierra Leone,SLE,"Population ages 0-14, female",SP.POP.0014.FE.IN,1618055
Sierra Leone,SLE,"Population ages 15-64, male",SP.POP.1564.MA.IN,2456885
Sierra Leone,SLE,"Population ages 15-64, female",SP.POP.1564.FE.IN,2472346
Sierra Leone,SLE,"Population ages 80 and above, female",SP.POP.80UP.FE,18138
Sierra Leone,SLE,"Population ages 80 and above, male",SP.POP.80UP.MA,12503
Sierra Leone,SLE,"Population, male",SP.POP.TOTL.MA.IN,4219052
Sierra Leone,SLE,"Population, female",SP.POP.TOTL.FE.IN,4241460
Singapore,SGP,"Population ages 0-14, male",SP.POP.0014.MA.IN,357550
Singapore,SGP,"Population ages 0-14, female",SP.POP.0014.FE.IN,339992
Singapore,SGP,"Population ages 15-64, male",SP.POP.1564.MA.IN,2345548
Singapore,SGP,"Population ages 15-64, female",SP.POP.1564.FE.IN,2099621
Singapore,SGP,"Population ages 80 and above, female",SP.POP.80UP.FE,96096
Singapore,SGP,"Population ages 80 and above, male",SP.POP.80UP.MA,60717
Singapore,SGP,"Population, male",SP.POP.TOTL.MA.IN,3058830
Singapore,SGP,"Population, female",SP.POP.TOTL.FE.IN,2858818
Sint Maarten (Dutch part),SXM,"Population ages 0-14, male",SP.POP.0014.MA.IN,3597
Sint Maarten (Dutch part),SXM,"Population ages 0-14, female",SP.POP.0014.FE.IN,3055
Sint Maarten (Dutch part),SXM,"Population ages 15-64, male",SP.POP.1564.MA.IN,14370
Sint Maarten (Dutch part),SXM,"Population ages 15-64, female",SP.POP.1564.FE.IN,15979
Sint Maarten (Dutch part),SXM,"Population ages 80 and above, female",SP.POP.80UP.FE,361
Sint Maarten (Dutch part),SXM,"Population ages 80 and above, male",SP.POP.80UP.MA,295
Sint Maarten (Dutch part),SXM,"Population, male",SP.POP.TOTL.MA.IN,20834
Sint Maarten (Dutch part),SXM,"Population, female",SP.POP.TOTL.FE.IN,21915
Slovak Republic,SVK,"Population ages 0-14, male",SP.POP.0014.MA.IN,442411
Slovak Republic,SVK,"Population ages 0-14, female",SP.POP.0014.FE.IN,420830
Slovak Republic,SVK,"Population ages 15-64, male",SP.POP.1564.MA.IN,1812062
Slovak Republic,SVK,"Population ages 15-64, female",SP.POP.1564.FE.IN,1771865
Slovak Republic,SVK,"Population ages 80 and above, female",SP.POP.80UP.FE,132077
Slovak Republic,SVK,"Population ages 80 and above, male",SP.POP.80UP.MA,59614
Slovak Republic,SVK,"Population, male",SP.POP.TOTL.MA.IN,2649630
Slovak Republic,SVK,"Population, female",SP.POP.TOTL.FE.IN,2777110
Slovenia,SVN,"Population ages 0-14, male",SP.POP.0014.MA.IN,162389
Slovenia,SVN,"Population ages 0-14, female",SP.POP.0014.FE.IN,154193
Slovenia,SVN,"Population ages 15-64, male",SP.POP.1564.MA.IN,704514
Slovenia,SVN,"Population ages 15-64, female",SP.POP.1564.FE.IN,647022
Slovenia,SVN,"Population ages 80 and above, female",SP.POP.80UP.FE,76383
Slovenia,SVN,"Population ages 80 and above, male",SP.POP.80UP.MA,40489
Slovenia,SVN,"Population, male",SP.POP.TOTL.MA.IN,1064777
Slovenia,SVN,"Population, female",SP.POP.TOTL.FE.IN,1055684
Small states,SST,"Population ages 0-14, male",SP.POP.0014.MA.IN,2556302
Small states,SST,"Population ages 0-14, female",SP.POP.0014.FE.IN,2455492
Small states,SST,"Population ages 15-64, male",SP.POP.1564.MA.IN,7048190
Small states,SST,"Population ages 15-64, female",SP.POP.1564.FE.IN,6419492
Small states,SST,"Population ages 80 and above, female",SP.POP.80UP.FE,227021
